portal	name
Cryan3,Cryomyces antarcticus,CBS_116301,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;;genus:Cryomyces
Pcit129764,Phyllosticta citrichinaensis,CBS_129764,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Fusoxalb1,Fusarium oxysporum,f._sp._albedinis_isolate_9,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Nectriaceae;genus:Fusarium
Cantro1,Candida tropicalis,MYA3404,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Debaryomycetaceae;genus:Candida
Phlsub1,Phlebia subcretacea,OMC74,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Meruliaceae;genus:Phlebia
Persub1,Perenniporia subacida,PersubVin-SM18,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Polyporaceae;genus:Perenniporia
Brefa1,Bretziella fagacearum,C519,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Ceratocystidaceae;genus:Bretziella
Sidvul1,Sidera vulgaris,OMC_1730,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Rickenellaceae;genus:Sidera
Ustgig1,Ustanciosporium gigantosporum,RK316,phylum:Basidiomycota;subphylum:Ustilaginomycotina;class:Ustilaginomycetes;;family:Cintractiaceae;genus:Ustanciosporium
Pyrinf1,Pyrenochaeta inflorescentiae,CORFU0001,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Neopyrenochaetaceae;genus:Neopyrenochaeta
Cersp379_1,Ceratobasidium sp.,379,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Ceratobasidiaceae;genus:Ceratobasidium
Cersp423_1,Ceratobasidium sp.,423,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Ceratobasidiaceae;genus:Ceratobasidium
Metreu1,Metschnikowia reukaufii,MR1,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Metschnikowiaceae;genus:Metschnikowia
Cersp394_1,Ceratobasidium sp.,394,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Ceratobasidiaceae;genus:Ceratobasidium
Anokam1,Anomoporia kamtschatica,OMC1758,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Amylocorticiaceae;genus:Anomoporia
Ilyro1,Clonostachys sp.,CORFU0009,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Bionectriaceae;genus:Clonostachys
Morste1,Morchella steppicola,PhC_289,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
LlaRV95_379_1,Lentinula lateritia,RV95-379,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Omphalotaceae;genus:Lentinula
LboTFB10292_1,Lentinula boryana,TFB10292,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Omphalotaceae;genus:Lentinula
Hebvel2,Hebeloma brunneifolium,PMI1Jessy,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Cortinariaceae;genus:Hebeloma
Aspcris1,Penicillium sp.,DTU1,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Penicillium
IsorIO21_1,Issatchenkia orientalis,IO21,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Pichiaceae;genus:Pichia
Nagvi1,Naganishia vishniacii,ANT03-052,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Filobasidiaceae;genus:Naganishia
XandeCB38_1,Xanthophyllomyces dendrorhous,CBS_6938,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Mrakiaceae;genus:Xanthophyllomyces
Tubin1_1,Tuber indicum,,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Tuberaceae;genus:Tuber
XandeAX4_1,Xanthophyllomyces dendrorhous,UBV-AX4,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Mrakiaceae;genus:Xanthophyllomyces
Tubbr1_1,Tuber brumale,,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Tuberaceae;genus:Tuber
Phcapit2,Phyllosticta capitalensis,CBS_111638,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcit16586,Phyllosticta citricarpa,CPC_16586,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcit141352,Phyllosticta citricarpa,CBS_141352,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcitr2,Phyllosticta citriasiana,CBS_120426,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcit122482,Phyllosticta citricarpa,CBS_122482,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Phycapi2,Phyllosticta capitalensis,CBS_173.77,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcit122670,Phyllosticta citricarpa,CBS_122670,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcitri2,Phyllosticta citriasiana,CBS_123371,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcit11120,Phyllosticta citricarpa,CBS_111.20,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcit120373,Phyllosticta citricarpa,CBS_102373,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
Pcit131864,Phyllosticta citricarpa,CBS_131864,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Phyllostictaceae;genus:Phyllosticta
FoxPHW726_1,Fusarium oxysporum,f._sp._matthiolae_PHW726,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Nectriaceae;genus:Fusarium
Fox26365_1,Fusarium oxysporum,NRRL_26365,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Nectriaceae;genus:Fusarium
Tripop1,Tricholoma populinum,2016PMI031,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Tricholomataceae;genus:Tricholoma
Armnov1,Armillaria novae-zelandiae,2840,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Physalacriaceae;genus:Armillaria
Tulinq1,Tulasnella inquilina,UAMH_7632,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Tulasnellaceae;genus:Tulasnella
Armfum1,Armillaria fumosa,CBS_122221,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Physalacriaceae;genus:Armillaria
Tulsp425_1,Tulasnella sp.,425,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Tulasnellaceae;genus:Tulasnella
Dallocu1,Daldinia loculatoides,CBS_113279,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Hypoxylaceae;genus:Daldinia
XyFL0821_1,Xylariaceae sp.,FL0821,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Xylariaceae;
Hyppol1,Hypoxylon polyporus,FL1289,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Hypoxylaceae;genus:Hypoxylon
Podjug1,Podosordaria jugoyasan,CBS_670.77,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Xylariaceae;genus:Podosordaria
AnFL0455,Annulohypoxylon sp.,FL0455,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Hypoxylaceae;genus:Annulohypoxylon
Pilbys1,Piloderma byssinum,4S31,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Atheliaceae;genus:Piloderma
Pilsph1,Piloderma sphaerosporum,354,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Atheliaceae;genus:Piloderma
Lerce1,Leratiomyces ceres,mycota028,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Strophariaceae;genus:Leratiomyces
Neolan1,Neocallimastix lanati,,phylum:Chytridiomycota;;class:Neocallimastigomycetes;;family:Neocallimastigaceae;genus:Neocallimastix
Lerer1,Leratiomyces erythrocephalus,mycota031,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Strophariaceae;genus:Leratiomyces
Pismi2,Pisolithus microcarpus,441,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Pisolithaceae;genus:Pisolithus
Pisti2,Pisolithus tinctorius,Marx_270,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Pisolithaceae;genus:Pisolithus
Mycoli1,Mycena olivaceomarginata,CBHHK47/15,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
Mycpur1,Mycena pura,9144,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
Morkaki1,Morchella kakiicolor,PhC_280,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Mycvul1,Mycena vulgaris,CBHHK164,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
Morpul1,Morchella pulchella,Mel-31,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Morsem1,Morchella semilibera,PhC_218,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Mycmac1,Mycena maculata,CBHHK188m,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
Mordim1,Morchella diminutiva,Mes-2,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Phlfa1,Phleogena faginea,OMC_1709,phylum:Basidiomycota;subphylum:Pucciniomycotina;class:Atractiellomycetes;;family:Phleogenaceae;genus:Phleogena
Myclep1,Mycena leptocephala,CBHHK5/15,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
LacbiD101_1,Laccaria bicolor,D101,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Tricholomataceae;genus:Laccaria
Morfluv1,Morchella fluvialis,PhC_265,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Morpra1,Morchella prava,Mes-7,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Mycpol1,Mycena polygramma,CBHHK137,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
Mycgale1,Mycena galericulata,CBHHK162m,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
Mycmet1,Mycena metata,CBHHK182m,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Mycenaceae;genus:Mycena
Sisser1,Sistotrema sernanderi,OMC_1753,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Corticiaceae;genus:Sistotrema
Sismus1,Sistotrema muscicola,OMC_1658,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Corticiaceae;genus:Sistotrema
Intcon1_1,Intextomyces contiguus,OMC1699,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;;genus:Intextomyces
Phevit1,Phellinus viticola,PhevitSig-SM15,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Hymenochaetaceae;genus:Fuscoporia
Gyrinf1,Gyromitra infula,GyrinfSpk-SM18,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Discinaceae;genus:Gyromitra
Antcit1,Antrodiella citrinella,FBCC_969,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Steccherinaceae;genus:Antrodiella
Mordis1,Morchella disparilis,PhC_293,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Suipunc1,Suillus punctipes,FC325,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Suillaceae;genus:Suillus
Suipun1,Suillus pungens,FC27,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Suillaceae;genus:Suillus
Morbru1,Morchella brunnea,Mel-22,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Claaq1,Clavariopsis aquatica,WDA-00-1,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Halosphaeriaceae;genus:Clavariopsis
Veneff1,Venturia effusa,,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Venturiaceae;genus:Venturia
Blugra3_16,Blumeria graminis,f._sp._tritici_96224,phylum:Ascomycota;subphylum:Pezizomycotina;class:Leotiomycetes;;family:Erysiphaceae;genus:Blumeria
Lenzyc1,Lentamyces zychae,NRRL_2806,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Lentamycetaceae;genus:Lentamyces
Lenpar1,Lentamyces parricidus,NRRL2409,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Lentamycetaceae;genus:Lentamyces
Morcap1,Mortierella capitata,AV005,phylum:Mucoromycota;subphylum:Mortierellomycotina;class:Mortierellomycetes;;family:Mortierellaceae;genus:Mortierella
Abscae1,Absidia caerulea,NRRL1315,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Cunninghamellaceae;genus:Absidia
Tubcan1,Tuber canaliculatum,GB_Tcana1,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Tuberaceae;genus:Tuber
Tubgib1,Tuber gibbosum,GB_Tgibb2,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Tuberaceae;genus:Tuber
Chapip1,Chalciporus piperatus,201810_CP,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Boletaceae;genus:Chalciporus
Lacind1,Lactarius indigo,2018DUKE089,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Russulaceae;genus:Lactarius
Morgam1,Mortierella gamsii,AM1032,phylum:Mucoromycota;subphylum:Mortierellomycotina;class:Mortierellomycetes;;family:Mortierellaceae;genus:Mortierella
Aspflor1,Aspergillus floridensis,DTO_198-A8,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asptsu1,Aspergillus tsurutae,IBT_34206,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspcre1,Aspergillus cretensis,CBS_112802,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspshe1,Aspergillus shendaweii,IBT_34197,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspvir1,Aspergillus viridinutans,CBS_127.56,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asppsev1,Aspergillus pseudoviridinutans,IBT_34175,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asppul1,Aspergillus pulvericola,CBS_137327,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspaurful1,Aspergillus aureofulgens,IBT_27100,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspses1,Aspergillus sesamicola,CBS_137324,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspdro1,Aspergillus dromiae,CBS_140633,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asppuu1,Aspergillus puulaauensis,IBT_32284,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspsep1,Aspergillus sepultus,CBS_257.85,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspth1,Aspergillus thesauricus,IBT_34227,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspwak1,Aspergillus waksmanii,IBT_31900,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspsubr1,Aspergillus subramanianii,CBS_138230,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asptri1,Aspergillus trinidadensis,IBT_32571,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspcu1,Aspergillus cumulatus,DTO_311-F5,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asppsf1,Aspergillus pseudofelis,IBT_34107,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspcreb1,Aspergillus creber,IBT_32277,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspnut1,Aspergillus nutans,CBS_121.56,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asptran1,Aspergillus transcarpathicus,CBS_423.68,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspgig1,Aspergillus giganteus,CBS_515.65,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspwest1,Aspergillus westerdijkiae,CBS_112803,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspoer1,Aspergillus oerlinghausenensis,CBS_139183,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspsia1,Aspergillus siamensis,CBS_137452,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspcost1,Aspergillus costiformis,CBS_101749,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asphai1,Aspergillus haitiensis,CBS_468.91,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspcle1,Aspergillus cleistominutus,CBS_200.75,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Emericella
Aspten1,Aspergillus tennesseensis,IBT_32283,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspmir1,Aspergillus miraensis,CBS_140625,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspaff1,Aspergillus affinis,CBS_129190,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Asptem1,Aspergillus templicola,CBS_138181,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspneoc1,Aspergillus neoconicus,CBS_233.90,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspneow1,Aspergillus neowarcupii,IBT_29024,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspcer1,Aspergillus cervinus,CBS_196.64,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Aspden1,Aspergillus dentatus,CBS_114.63,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Aspergillaceae;genus:Aspergillus
Mycind1,Mycotypha indica,IMI_211999,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Mycotyphaceae;genus:Mycotypha
FenlinCB54_1,Fennellomyces linderi,CBS_158.54,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Lichtheimiaceae;genus:Fennellomyces
Piromy1,Piromyces sp.,UH3-1,phylum:Chytridiomycota;;class:Neocallimastigomycetes;;family:Neocallimastigaceae;genus:Piromyces
Clarep1_1,Cladochytrium replicatum,JEL_714,phylum:Chytridiomycota;;class:Chytridiomycetes;;family:Cladochytriaceae;genus:Cladochytrium
Phybl_L51_1,Phycomyces blakesleeanus,L51,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Phycomycetaceae;genus:Phycomyces
Moreoh1,Morchella eohespera,Mel-19,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Morper1,Morchella peruviana,NRRL_66754,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
Morpun1,Morchella punctipes,GB769,phylum:Ascomycota;subphylum:Pezizomycotina;class:Pezizomycetes;;family:Morchellaceae;genus:Morchella
